agency_cd,site_no,datetime,tz_cd,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius","Dissolved oxygen, water, unfiltered, milligrams per liter","Temperature, water, degrees Celsius","Gage height, feet",,
USGS,2172050,1/4/21 21:30,EST,112,9.4,13.2,15.56,,
USGS,2172050,1/4/21 21:45,EST,108,9.3,13.1,15.82,,
USGS,2172050,1/4/21 22:00,EST,100,9.3,13.1,16.03,,
USGS,2172050,1/4/21 22:15,EST,99,9.3,13.2,16.24,,
USGS,2172050,1/4/21 22:30,EST,108,9.3,13.1,16.46,,
USGS,2172050,1/4/21 22:45,EST,104,9.2,13.2,16.64,,
USGS,2172050,1/4/21 23:00,EST,105,9.2,13.2,16.79,,
USGS,2172050,1/4/21 23:15,EST,107,9.2,13.3,16.91,,
USGS,2172050,1/4/21 23:30,EST,118,9.2,13.3,17.03,,
USGS,2172050,1/4/21 23:45,EST,124,9.2,13.4,17.15,,
USGS,2172050,1/5/21 0:00,EST,129,9.2,13.4,17.24,,
USGS,2172050,1/5/21 0:15,EST,140,9.2,13.4,17.32,,
USGS,2172050,1/5/21 0:30,EST,150,9.2,13.4,17.38,,
USGS,2172050,1/5/21 0:45,EST,174,9.2,13.5,17.44,,
USGS,2172050,1/5/21 1:00,EST,180,9.1,13.5,17.5,,
USGS,2172050,1/5/21 1:15,EST,209,9.2,13.5,17.56,,
USGS,2172050,1/5/21 1:30,EST,217,9.2,13.5,17.62,,
USGS,2172050,1/5/21 1:45,EST,219,9.2,13.5,17.68,,
USGS,2172050,1/5/21 2:00,EST,222,9.2,13.5,17.74,,
USGS,2172050,1/5/21 2:15,EST,222,9.2,13.5,17.79,,
USGS,2172050,1/5/21 2:30,EST,226,9.2,13.6,17.82,,
USGS,2172050,1/5/21 2:45,EST,226,9.2,13.6,17.82,,
USGS,2172050,1/5/21 3:00,EST,233,9.1,13.6,17.81,,
USGS,2172050,1/5/21 3:15,EST,236,9.1,13.6,17.76,,
USGS,2172050,1/5/21 3:30,EST,240,9.2,13.7,17.66,,
USGS,2172050,1/5/21 3:45,EST,239,9.1,13.6,17.52,,
USGS,2172050,1/5/21 4:00,EST,251,9.1,13.6,17.32,,
USGS,2172050,1/5/21 4:15,EST,222,9,13.2,17.09,,
USGS,2172050,1/5/21 4:30,EST,201,8.8,12.9,16.9,,
USGS,2172050,1/5/21 4:45,EST,187,8.8,12.9,16.71,,
USGS,2172050,1/5/21 5:00,EST,216,9.1,13.4,16.51,,
USGS,2172050,1/5/21 5:15,EST,212,9.1,13.4,16.35,,
USGS,2172050,1/5/21 5:30,EST,206,9,13.4,16.16,,
USGS,2172050,1/5/21 5:45,EST,204,9.1,13.4,15.96,,
USGS,2172050,1/5/21 6:00,EST,201,9.1,13.4,15.74,,
USGS,2172050,1/5/21 6:15,EST,199,9.1,13.3,15.57,,
USGS,2172050,1/5/21 6:30,EST,174,8.9,12.9,15.38,,
USGS,2172050,1/5/21 6:45,EST,172,9.1,13.2,15.18,,
USGS,2172050,1/5/21 7:00,EST,164,9.1,13.2,15.01,,
USGS,2172050,1/5/21 7:15,EST,157,9.1,13,14.89,,
USGS,2172050,1/5/21 7:30,EST,160,9.1,13.1,14.72,,
USGS,2172050,1/5/21 7:45,EST,140,9.1,13,14.54,,
USGS,2172050,1/5/21 8:00,EST,132,9.1,13,14.51,,
USGS,2172050,1/5/21 8:15,EST,130,9,12.9,14.49,,
USGS,2172050,1/5/21 8:30,EST,125,9.1,12.9,14.53,,
USGS,2172050,1/5/21 8:45,EST,115,9.1,12.8,14.57,,
USGS,2172050,1/5/21 9:00,EST,110,9.1,12.7,14.75,,
USGS,2172050,1/5/21 9:15,EST,111,9.1,12.7,14.94,,
USGS,2172050,1/5/21 9:30,EST,106,9.2,12.6,15.17,,
USGS,2172050,1/5/21 9:45,EST,101,9.2,12.6,15.44,,
USGS,2172050,1/5/21 10:00,EST,99,9.1,12.5,15.75,,
USGS,2172050,1/5/21 10:15,EST,98,9.1,12.5,16.06,,
USGS,2172050,1/5/21 10:30,EST,98,9.1,12.5,16.35,,
USGS,2172050,1/5/21 10:45,EST,96,9.1,12.5,16.62,,
USGS,2172050,1/5/21 11:00,EST,97,9,12.6,16.86,,
USGS,2172050,1/5/21 11:15,EST,99,9,12.6,17.05,,
USGS,2172050,1/5/21 11:30,EST,111,9.1,12.8,17.2,,
USGS,2172050,1/5/21 11:45,EST,119,9.1,12.9,17.3,,
USGS,2172050,1/5/21 12:00,EST,121,9.1,13,17.38,,
USGS,2172050,1/5/21 12:15,EST,123,9.1,13,17.45,,
USGS,2172050,1/5/21 12:30,EST,131,9.1,13,17.52,,
USGS,2172050,1/5/21 12:45,EST,142,9.1,13.1,17.6,,
USGS,2172050,1/5/21 13:00,EST,155,9.1,13.2,17.68,,
USGS,2172050,1/5/21 13:15,EST,178,9.1,13.2,17.77,,
USGS,2172050,1/5/21 13:30,EST,188,9.1,13.3,17.84,,
USGS,2172050,1/5/21 13:45,EST,204,9.1,13.4,17.91,,
USGS,2172050,1/5/21 14:00,EST,204,9.1,13.4,17.98,,
USGS,2172050,1/5/21 14:15,EST,206,9.1,13.4,18.01,,
USGS,2172050,1/5/21 14:30,EST,209,9.1,13.4,18.05,,
USGS,2172050,1/5/21 14:45,EST,217,9.1,13.5,18.05,,
USGS,2172050,1/5/21 15:00,EST,221,9.1,13.6,18.03,,
USGS,2172050,1/5/21 15:15,EST,231,9.2,13.6,17.96,,
USGS,2172050,1/5/21 15:30,EST,232,9.2,13.6,17.85,,
USGS,2172050,1/5/21 15:45,EST,237,9.2,13.7,17.69,,
USGS,2172050,1/5/21 16:00,EST,238,9.1,13.7,17.47,,
USGS,2172050,1/5/21 16:15,EST,213,9.1,13.6,17.21,,
USGS,2172050,1/5/21 16:30,EST,179,9.1,13.6,16.98,,
USGS,2172050,1/5/21 16:45,EST,206,9.1,13.6,16.8,,
USGS,2172050,1/5/21 17:00,EST,214,9.1,13.6,16.61,,
USGS,2172050,1/5/21 17:15,EST,214,9,13.6,16.42,,
USGS,2172050,1/5/21 17:30,EST,209,9.2,13.5,16.19,,
USGS,2172050,1/5/21 17:45,EST,198,9.1,13.4,16.02,,
USGS,2172050,1/5/21 18:00,EST,196,9.1,13.4,15.8,,
USGS,2172050,1/5/21 18:15,EST,188,9.1,13.3,15.61,,
USGS,2172050,1/5/21 18:30,EST,182,9.1,13.3,15.4,,
USGS,2172050,1/5/21 18:45,EST,172,9.1,13.2,15.19,,
USGS,2172050,1/5/21 19:00,EST,159,9.2,13.1,15.01,,
USGS,2172050,1/5/21 19:15,EST,149,9.1,13,14.83,,
USGS,2172050,1/5/21 19:30,EST,144,9.1,13,14.66,,
USGS,2172050,1/5/21 19:45,EST,139,9.2,13,14.5,,
USGS,2172050,1/5/21 20:00,EST,135,9.1,12.9,14.42,,
USGS,2172050,1/5/21 20:15,EST,122,9.1,12.8,14.33,,
USGS,2172050,1/5/21 20:30,EST,110,9.3,12.7,14.3,,
USGS,2172050,1/5/21 20:45,EST,103,9.4,12.6,14.33,,
USGS,2172050,1/5/21 21:00,EST,103,9.3,12.6,14.4,,
USGS,2172050,1/5/21 21:15,EST,103,9.4,12.6,14.44,,
USGS,2172050,1/5/21 21:30,EST,101,9.4,12.6,14.59,,
USGS,2172050,1/5/21 21:45,EST,98,9.4,12.5,14.76,,
USGS,2172050,1/5/21 22:00,EST,94,9.4,12.4,14.97,,
USGS,2172050,1/5/21 22:15,EST,91,9.5,12.4,15.2,,
USGS,2172050,1/5/21 22:30,EST,88,9.6,12.3,15.41,,
USGS,2172050,1/5/21 22:45,EST,89,9.6,12.4,15.65,,
USGS,2172050,1/5/21 23:00,EST,88,9.6,12.4,15.83,,
USGS,2172050,1/5/21 23:15,EST,89,9.5,12.4,16,,
USGS,2172050,1/5/21 23:30,EST,89,9.5,12.4,16.17,,
USGS,2172050,1/5/21 23:45,EST,92,9.3,12.4,16.33,,
USGS,2172050,1/6/21 0:00,EST,92,9.3,12.5,16.47,,
USGS,2172050,1/6/21 0:15,EST,100,9.3,12.5,16.61,,
USGS,2172050,1/6/21 0:30,EST,105,9.2,12.6,16.76,,
USGS,2172050,1/6/21 0:45,EST,112,9.2,12.6,16.89,,
USGS,2172050,1/6/21 1:00,EST,119,9.2,12.7,16.99,,
USGS,2172050,1/6/21 1:15,EST,136,9.2,12.8,17.1,,
USGS,2172050,1/6/21 1:30,EST,144,9.2,12.8,17.21,,
USGS,2172050,1/6/21 1:45,EST,156,9.2,12.9,17.32,,
USGS,2172050,1/6/21 2:00,EST,166,9.2,12.9,17.42,,
USGS,2172050,1/6/21 2:15,EST,169,9.2,13,17.5,,
USGS,2172050,1/6/21 2:30,EST,176,9.2,13,17.59,,
USGS,2172050,1/6/21 2:45,EST,178,9.2,13.1,17.67,,
USGS,2172050,1/6/21 3:00,EST,180,9.1,13.1,17.73,,
USGS,2172050,1/6/21 3:15,EST,189,9.2,13.2,17.77,,
USGS,2172050,1/6/21 3:30,EST,196,9.2,13.3,17.81,,
USGS,2172050,1/6/21 3:45,EST,200,9.1,13.3,17.83,,
USGS,2172050,1/6/21 4:00,EST,208,9.1,13.3,17.82,,
USGS,2172050,1/6/21 4:15,EST,213,9.1,13.3,17.78,,
USGS,2172050,1/6/21 4:30,EST,218,9.1,13.3,17.69,,
USGS,2172050,1/6/21 4:45,EST,220,9.1,13.4,17.53,,
USGS,2172050,1/6/21 5:00,EST,223,9.1,13.4,17.32,,
USGS,2172050,1/6/21 5:15,EST,204,9.1,13.1,17.1,,
USGS,2172050,1/6/21 5:30,EST,190,8.9,12.7,16.89,,
USGS,2172050,1/6/21 5:45,EST,206,9,12.9,16.7,,
USGS,2172050,1/6/21 6:00,EST,190,8.9,12.7,16.5,,
USGS,2172050,1/6/21 6:15,EST,204,9,13,16.31,,
USGS,2172050,1/6/21 6:30,EST,209,8.9,13.1,16.11,,
USGS,2172050,1/6/21 6:45,EST,206,9,13.1,15.9,,
USGS,2172050,1/6/21 7:00,EST,199,9.1,13,15.71,,
USGS,2172050,1/6/21 7:15,EST,175,9,12.6,15.56,,
USGS,2172050,1/6/21 7:30,EST,178,9.1,12.8,15.38,,
USGS,2172050,1/6/21 7:45,EST,158,9,12.4,15.21,,
USGS,2172050,1/6/21 8:00,EST,179,9.1,12.8,15.05,,
USGS,2172050,1/6/21 8:15,EST,155,9.2,12.6,14.93,,
USGS,2172050,1/6/21 8:30,EST,153,9.2,12.6,14.82,,
USGS,2172050,1/6/21 8:45,EST,143,9.2,12.6,14.77,,
USGS,2172050,1/6/21 9:00,EST,141,9.2,12.5,14.72,,
USGS,2172050,1/6/21 9:15,EST,148,9.1,12.5,14.75,,
USGS,2172050,1/6/21 9:30,EST,128,9.1,12.4,14.79,,
USGS,2172050,1/6/21 9:45,EST,121,9.2,12.4,14.91,,
USGS,2172050,1/6/21 10:00,EST,113,9.2,12.3,15.07,,
USGS,2172050,1/6/21 10:15,EST,111,9.3,12.3,15.3,,
USGS,2172050,1/6/21 10:30,EST,107,9.3,12.2,15.53,,
USGS,2172050,1/6/21 10:45,EST,101,9.3,12.1,15.8,,
USGS,2172050,1/6/21 11:00,EST,96,9.3,12.1,16.07,,
USGS,2172050,1/6/21 11:15,EST,95,9.3,12,16.29,,
USGS,2172050,1/6/21 11:30,EST,96,9.3,12.1,16.49,,
USGS,2172050,1/6/21 11:45,EST,95,9.3,12.1,16.67,,
USGS,2172050,1/6/21 12:00,EST,100,9.3,12.2,16.81,,
USGS,2172050,1/6/21 12:15,EST,102,9.3,12.2,16.94,,
USGS,2172050,1/6/21 12:30,EST,104,9.2,12.2,17.05,,
USGS,2172050,1/6/21 12:45,EST,112,9.2,12.4,17.14,,
USGS,2172050,1/6/21 13:00,EST,119,9.2,12.4,17.25,,
USGS,2172050,1/6/21 13:15,EST,130,9.2,12.6,17.35,,
USGS,2172050,1/6/21 13:30,EST,136,9.2,12.6,17.44,,
USGS,2172050,1/6/21 13:45,EST,156,9.2,12.7,17.53,,
USGS,2172050,1/6/21 14:00,EST,172,9.2,12.8,17.63,,
USGS,2172050,1/6/21 14:15,EST,180,9.2,12.9,17.7,,
USGS,2172050,1/6/21 14:30,EST,198,9.2,13,17.77,,
USGS,2172050,1/6/21 14:45,EST,201,9.2,13,17.85,,
USGS,2172050,1/6/21 15:00,EST,204,9.2,13,17.9,,
USGS,2172050,1/6/21 15:15,EST,205,9.2,13.1,17.94,,
USGS,2172050,1/6/21 15:30,EST,206,9.2,13.1,17.96,,
USGS,2172050,1/6/21 15:45,EST,211,9.2,13.2,17.97,,
USGS,2172050,1/6/21 16:00,EST,216,9.2,13.2,17.94,,
USGS,2172050,1/6/21 16:15,EST,220,9.2,13.3,17.87,,
USGS,2172050,1/6/21 16:30,EST,223,9.2,13.3,17.77,,
USGS,2172050,1/6/21 16:45,EST,226,9.2,13.3,17.63,,
USGS,2172050,1/6/21 17:00,EST,229,9.2,13.3,17.45,,
USGS,2172050,1/6/21 17:15,EST,224,9.2,13.2,17.25,,
USGS,2172050,1/6/21 17:30,EST,214,9.2,13.2,17.07,,
USGS,2172050,1/6/21 17:45,EST,193,9.1,13,16.9,,
USGS,2172050,1/6/21 18:00,EST,191,9.1,13,16.73,,
USGS,2172050,1/6/21 18:15,EST,194,9.1,13,16.56,,
USGS,2172050,1/6/21 18:30,EST,203,9.1,13.1,16.41,,
USGS,2172050,1/6/21 18:45,EST,206,9.2,13,16.27,,
USGS,2172050,1/6/21 19:00,EST,193,9.2,12.9,16.11,,
USGS,2172050,1/6/21 19:15,EST,194,9.2,12.9,15.95,,
USGS,2172050,1/6/21 19:30,EST,189,9.2,12.8,15.78,,
USGS,2172050,1/6/21 19:45,EST,192,9.2,12.8,15.6,,
USGS,2172050,1/6/21 20:00,EST,173,9.2,12.7,15.45,,
USGS,2172050,1/6/21 20:15,EST,158,9.2,12.6,15.3,,
USGS,2172050,1/6/21 20:30,EST,151,9.2,12.5,15.12,,
USGS,2172050,1/6/21 20:45,EST,139,9.2,12.4,14.98,,
USGS,2172050,1/6/21 21:00,EST,140,9.2,12.4,14.87,,
USGS,2172050,1/6/21 21:15,EST,138,9.2,12.4,14.79,,
USGS,2172050,1/6/21 21:30,EST,122,9.3,12.3,14.7,,
USGS,2172050,1/6/21 21:45,EST,119,9.3,12.3,14.66,,
USGS,2172050,1/6/21 22:00,EST,113,9.4,12.2,14.68,,
USGS,2172050,1/6/21 22:15,EST,102,9.6,12.1,14.72,,
USGS,2172050,1/6/21 22:30,EST,100,9.6,12.1,14.84,,
USGS,2172050,1/6/21 22:45,EST,98,9.6,12,14.99,,
USGS,2172050,1/6/21 23:00,EST,98,9.6,12,15.19,,
USGS,2172050,1/6/21 23:15,EST,96,9.6,12,15.42,,
USGS,2172050,1/6/21 23:30,EST,94,9.7,11.9,15.66,,
USGS,2172050,1/6/21 23:45,EST,93,9.7,11.9,15.9,,
USGS,2172050,1/7/21 0:00,EST,92,9.7,11.9,16.12,,
USGS,2172050,1/7/21 0:15,EST,91,9.6,11.9,16.31,,
USGS,2172050,1/7/21 0:30,EST,94,9.6,11.9,16.49,,
USGS,2172050,1/7/21 0:45,EST,96,9.6,12,16.64,,
USGS,2172050,1/7/21 1:00,EST,96,9.5,12,16.78,,
USGS,2172050,1/7/21 1:15,EST,98,9.5,12,16.89,,
USGS,2172050,1/7/21 1:30,EST,107,9.4,12.1,17.01,,
USGS,2172050,1/7/21 1:45,EST,116,9.4,12.1,17.11,,
USGS,2172050,1/7/21 2:00,EST,126,9.4,12.2,17.22,,
USGS,2172050,1/7/21 2:15,EST,140,9.3,12.3,17.32,,
USGS,2172050,1/7/21 2:30,EST,159,9.3,12.4,17.43,,
USGS,2172050,1/7/21 2:45,EST,164,9.3,12.4,17.53,,
USGS,2172050,1/7/21 3:00,EST,178,9.3,12.5,17.64,,
USGS,2172050,1/7/21 3:15,EST,180,9.3,12.5,17.74,,
USGS,2172050,1/7/21 3:30,EST,186,9.2,12.6,17.84,,
USGS,2172050,1/7/21 3:45,EST,182,9.3,12.6,17.92,,
USGS,2172050,1/7/21 4:00,EST,194,9.2,12.7,17.99,,
USGS,2172050,1/7/21 4:15,EST,196,9.2,12.8,18.04,,
USGS,2172050,1/7/21 4:30,EST,203,9.2,12.8,18.1,,
USGS,2172050,1/7/21 4:45,EST,211,9.2,12.9,18.11,,
USGS,2172050,1/7/21 5:00,EST,222,9.2,12.9,18.12,,
USGS,2172050,1/7/21 5:15,EST,227,9.2,13,18.12,,
USGS,2172050,1/7/21 5:30,EST,224,9.2,12.9,18.07,,
USGS,2172050,1/7/21 5:45,EST,229,9.2,12.9,17.98,,
USGS,2172050,1/7/21 6:00,EST,233,9.2,13,17.84,,
USGS,2172050,1/7/21 6:15,EST,237,9.2,13,17.64,,
USGS,2172050,1/7/21 6:30,EST,230,9.2,12.7,17.41,,
USGS,2172050,1/7/21 6:45,EST,198,9,12.2,17.19,,
USGS,2172050,1/7/21 7:00,EST,210,9,12.3,16.97,,
USGS,2172050,1/7/21 7:15,EST,207,9,12.2,16.81,,
USGS,2172050,1/7/21 7:30,EST,217,9.1,12.5,16.65,,
USGS,2172050,1/7/21 7:45,EST,221,9.1,12.7,16.5,,
USGS,2172050,1/7/21 8:00,EST,197,9.2,12.6,16.3,,
USGS,2172050,1/7/21 8:15,EST,185,9.2,12.4,16.17,,
USGS,2172050,1/7/21 8:30,EST,166,9,11.6,16,,
USGS,2172050,1/7/21 8:45,EST,178,9.1,12.1,15.86,,
USGS,2172050,1/7/21 9:00,EST,182,9.2,12.4,15.68,,
USGS,2172050,1/7/21 9:15,EST,162,9.2,12.3,15.57,,
USGS,2172050,1/7/21 9:30,EST,155,9.2,11.9,15.46,,
USGS,2172050,1/7/21 9:45,EST,157,9.2,12.1,15.39,,
USGS,2172050,1/7/21 10:00,EST,152,9.3,12.1,15.34,,
USGS,2172050,1/7/21 10:15,EST,154,9.3,12.2,15.28,,
USGS,2172050,1/7/21 10:30,EST,146,9.3,12.1,15.28,,
USGS,2172050,1/7/21 10:45,EST,138,9.3,12.1,15.34,,
USGS,2172050,1/7/21 11:00,EST,115,9.4,11.8,15.45,,
USGS,2172050,1/7/21 11:15,EST,111,9.4,11.8,15.57,,
USGS,2172050,1/7/21 11:30,EST,114,9.4,11.9,15.72,,
USGS,2172050,1/7/21 11:45,EST,107,9.4,11.8,15.91,,
USGS,2172050,1/7/21 12:00,EST,102,9.5,11.7,16.13,,
USGS,2172050,1/7/21 12:15,EST,97,9.5,11.6,16.39,,
USGS,2172050,1/7/21 12:30,EST,97,9.5,11.6,16.6,,
USGS,2172050,1/7/21 12:45,EST,96,9.5,11.6,16.79,,
USGS,2172050,1/7/21 13:00,EST,94,9.5,11.6,16.97,,
USGS,2172050,1/7/21 13:15,EST,95,9.4,11.6,17.13,,
USGS,2172050,1/7/21 13:30,EST,99,9.4,11.7,17.22,,
USGS,2172050,1/7/21 13:45,EST,101,9.4,11.7,17.3,,
USGS,2172050,1/7/21 14:00,EST,110,9.4,11.8,17.39,,
USGS,2172050,1/7/21 14:15,EST,121,9.4,11.9,17.47,,
USGS,2172050,1/7/21 14:30,EST,124,9.4,12,17.57,,
USGS,2172050,1/7/21 14:45,EST,132,9.4,12,17.65,,
USGS,2172050,1/7/21 15:00,EST,144,9.3,12.1,17.73,,
USGS,2172050,1/7/21 15:15,EST,163,9.3,12.2,17.82,,
USGS,2172050,1/7/21 15:30,EST,182,9.3,12.3,17.89,,
USGS,2172050,1/7/21 15:45,EST,201,9.3,12.4,17.95,,
USGS,2172050,1/7/21 16:00,EST,216,9.3,12.4,18.03,,
USGS,2172050,1/7/21 16:15,EST,222,9.3,12.5,18.08,,
USGS,2172050,1/7/21 16:30,EST,224,9.3,12.5,18.11,,
USGS,2172050,1/7/21 16:45,EST,224,9.3,12.5,18.14,,
USGS,2172050,1/7/21 17:00,EST,228,9.3,12.6,18.14,,
USGS,2172050,1/7/21 17:15,EST,230,9.3,12.6,18.13,,
USGS,2172050,1/7/21 17:30,EST,234,9.3,12.7,18.07,,
USGS,2172050,1/7/21 17:45,EST,240,9.3,12.7,17.97,,
USGS,2172050,1/7/21 18:00,EST,242,9.3,12.7,17.84,,
USGS,2172050,1/7/21 18:15,EST,246,9.3,12.8,17.66,,
USGS,2172050,1/7/21 18:30,EST,235,9.2,12.6,17.47,,
USGS,2172050,1/7/21 18:45,EST,234,9.2,12.6,17.28,,
USGS,2172050,1/7/21 19:00,EST,198,9.1,12.3,17.12,,
USGS,2172050,1/7/21 19:15,EST,186,9.1,12.2,17.03,,
USGS,2172050,1/7/21 19:30,EST,204,9.1,12.4,16.9,,
USGS,2172050,1/7/21 19:45,EST,215,9.2,12.4,16.75,,
USGS,2172050,1/7/21 20:00,EST,211,9.3,12.4,16.54,,
USGS,2172050,1/7/21 20:15,EST,151,9,11.9,16.4,,
USGS,2172050,1/7/21 20:30,EST,190,9.2,12.2,16.22,,
USGS,2172050,1/7/21 20:45,EST,188,9.2,12.2,16.1,,
USGS,2172050,1/7/21 21:00,EST,165,9.2,12.1,15.93,,
USGS,2172050,1/7/21 21:15,EST,161,9.2,12,15.76,,
USGS,2172050,1/7/21 21:30,EST,149,9.3,12,15.65,,
USGS,2172050,1/7/21 21:45,EST,140,9.4,11.9,15.52,,
USGS,2172050,1/7/21 22:00,EST,128,9.4,11.8,15.43,,
USGS,2172050,1/7/21 22:15,EST,117,9.3,11.7,15.38,,
USGS,2172050,1/7/21 22:30,EST,117,9.4,11.8,15.3,,
USGS,2172050,1/7/21 22:45,EST,103,9.6,11.6,15.35,,
USGS,2172050,1/7/21 23:00,EST,106,9.6,11.7,15.38,,
USGS,2172050,1/7/21 23:15,EST,102,9.6,11.6,15.47,,
USGS,2172050,1/7/21 23:30,EST,113,9.5,11.7,15.63,,
USGS,2172050,1/7/21 23:45,EST,120,9.5,11.7,15.9,,
USGS,2172050,1/8/21 0:00,EST,121,9.6,11.7,16.08,,
USGS,2172050,1/8/21 0:15,EST,108,9.7,11.6,16.19,,
USGS,2172050,1/8/21 0:30,EST,97,9.8,11.6,16.32,,
USGS,2172050,1/8/21 0:45,EST,89,9.7,11.5,16.47,,
USGS,2172050,1/8/21 1:00,EST,89,9.7,11.5,16.64,,
USGS,2172050,1/8/21 1:15,EST,96,9.7,11.6,16.78,,
USGS,2172050,1/8/21 1:30,EST,98,9.7,11.6,16.95,,
USGS,2172050,1/8/21 1:45,EST,101,9.6,11.6,17.12,,
USGS,2172050,1/8/21 2:00,EST,97,9.6,11.6,17.23,,
USGS,2172050,1/8/21 2:15,EST,102,9.6,11.6,17.36,,
USGS,2172050,1/8/21 2:30,EST,111,9.5,11.7,17.49,,
USGS,2172050,1/8/21 2:45,EST,119,9.5,11.7,17.61,,
USGS,2172050,1/8/21 3:00,EST,128,9.5,11.8,17.73,,
USGS,2172050,1/8/21 3:15,EST,150,9.5,11.9,17.84,,
USGS,2172050,1/8/21 3:30,EST,165,9.4,12,17.94,,
USGS,2172050,1/8/21 3:45,EST,179,9.4,12.1,18.05,,
USGS,2172050,1/8/21 4:00,EST,187,9.4,12.1,18.15,,
USGS,2172050,1/8/21 4:15,EST,189,9.4,12.1,18.26,,
USGS,2172050,1/8/21 4:30,EST,192,9.4,12.2,18.36,,
USGS,2172050,1/8/21 4:45,EST,199,9.4,12.3,18.45,,
USGS,2172050,1/8/21 5:00,EST,205,9.4,12.4,18.53,,
USGS,2172050,1/8/21 5:15,EST,213,9.4,12.4,18.59,,
USGS,2172050,1/8/21 5:30,EST,223,9.4,12.5,18.64,,
USGS,2172050,1/8/21 5:45,EST,232,9.4,12.5,18.67,,
USGS,2172050,1/8/21 6:00,EST,243,9.3,12.5,18.7,,
USGS,2172050,1/8/21 6:15,EST,257,9.3,12.6,18.7,,
USGS,2172050,1/8/21 6:30,EST,260,9.3,12.6,18.66,,
USGS,2172050,1/8/21 6:45,EST,274,9.3,12.6,18.59,,
USGS,2172050,1/8/21 7:00,EST,292,9.3,12.7,18.47,,
USGS,2172050,1/8/21 7:15,EST,296,9.3,12.7,18.29,,
USGS,2172050,1/8/21 7:30,EST,298,9.3,12.7,18.08,,
USGS,2172050,1/8/21 7:45,EST,276,9.2,12.5,17.89,,
USGS,2172050,1/8/21 8:00,EST,262,9.2,12.4,17.69,,
USGS,2172050,1/8/21 8:15,EST,235,9.1,12.2,17.49,,
USGS,2172050,1/8/21 8:30,EST,241,9.1,12.2,17.32,,
USGS,2172050,1/8/21 8:45,EST,258,9.1,12.4,17.13,,
USGS,2172050,1/8/21 9:00,EST,242,9.2,12.4,16.97,,
USGS,2172050,1/8/21 9:15,EST,227,9.3,12.4,16.8,,
USGS,2172050,1/8/21 9:30,EST,217,9.3,12.3,16.62,,
USGS,2172050,1/8/21 9:45,EST,210,9.3,12.3,16.48,,
USGS,2172050,1/8/21 10:00,EST,206,9.3,12.2,16.3,,
USGS,2172050,1/8/21 10:15,EST,186,9.3,12.1,16.14,,
USGS,2172050,1/8/21 10:30,EST,181,9.3,12,16.02,,
USGS,2172050,1/8/21 10:45,EST,175,9.3,12,15.84,,
USGS,2172050,1/8/21 11:00,EST,169,9.3,11.9,15.78,,
USGS,2172050,1/8/21 11:15,EST,165,9.3,11.9,15.71,,
USGS,2172050,1/8/21 11:30,EST,154,9.4,11.8,15.71,,
USGS,2172050,1/8/21 11:45,EST,148,9.4,11.8,15.71,,
USGS,2172050,1/8/21 12:00,EST,150,9.4,11.8,15.8,,
USGS,2172050,1/8/21 12:15,EST,142,9.4,11.7,15.87,,
USGS,2172050,1/8/21 12:30,EST,137,9.4,11.7,16.01,,
USGS,2172050,1/8/21 12:45,EST,121,9.5,11.6,16.15,,
USGS,2172050,1/8/21 13:00,EST,111,9.5,11.5,16.33,,
USGS,2172050,1/8/21 13:15,EST,106,9.5,11.5,16.59,,
USGS,2172050,1/8/21 13:30,EST,105,9.6,11.5,16.88,,
USGS,2172050,1/8/21 13:45,EST,101,9.6,11.4,17.12,,
USGS,2172050,1/8/21 14:00,EST,98,9.5,11.4,17.28,,
USGS,2172050,1/8/21 14:15,EST,95,9.5,11.4,17.4,,
USGS,2172050,1/8/21 14:30,EST,96,9.4,11.4,17.5,,
USGS,2172050,1/8/21 14:45,EST,96,9.5,11.4,17.59,,
USGS,2172050,1/8/21 15:00,EST,99,9.5,11.4,17.68,,
USGS,2172050,1/8/21 15:15,EST,101,9.5,11.4,17.77,,
USGS,2172050,1/8/21 15:30,EST,103,9.4,11.4,17.85,,
USGS,2172050,1/8/21 15:45,EST,109,9.4,11.5,17.91,,
USGS,2172050,1/8/21 16:00,EST,121,9.4,11.6,17.98,,
USGS,2172050,1/8/21 16:15,EST,128,9.4,11.6,18.03,,
USGS,2172050,1/8/21 16:30,EST,133,9.4,11.6,18.08,,
USGS,2172050,1/8/21 16:45,EST,162,9.4,11.7,18.13,,
USGS,2172050,1/8/21 17:00,EST,171,9.4,11.8,18.18,,
USGS,2172050,1/8/21 17:15,EST,212,9.4,11.8,18.23,,
USGS,2172050,1/8/21 17:30,EST,218,9.3,11.9,18.25,,
USGS,2172050,1/8/21 17:45,EST,256,9.3,11.9,18.3,,
USGS,2172050,1/8/21 18:00,EST,277,9.3,12,18.33,,
USGS,2172050,1/8/21 18:15,EST,312,9.3,12,18.31,,
USGS,2172050,1/8/21 18:30,EST,311,9.3,12,18.27,,
USGS,2172050,1/8/21 18:45,EST,296,9.4,12,18.19,,
USGS,2172050,1/8/21 19:00,EST,307,9.4,12,18.08,,
USGS,2172050,1/8/21 19:15,EST,274,9.3,11.9,17.95,,
USGS,2172050,1/8/21 19:30,EST,210,9.2,11.6,17.79,,
USGS,2172050,1/8/21 19:45,EST,272,9.3,11.8,17.62,,
